t, thetaX, thetaY, thetaZ, omegaX, omegaY, omegaZ, alphaX, alphaY, alphaZ
10.13367,-10.50668,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
10.23400,-10.51170,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
10.33433,-10.51672,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
10.43467,-10.52173,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
10.53500,-10.52675,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
10.63533,-10.53177,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
10.73567,-10.53678,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
10.83600,-10.54180,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
10.93633,-10.54682,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
11.03667,-10.55183,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
11.13700,-10.55685,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
11.23733,-10.56187,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
11.33767,-10.56688,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
11.43800,-10.57190,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
11.53833,-10.57692,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
11.63867,-10.58193,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
11.73900,-10.58695,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
11.83933,-10.59197,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
11.93967,-10.59698,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
12.04000,-10.60200,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
12.14033,-10.60702,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
12.24067,-10.61203,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
12.34100,-10.61705,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
12.44133,-10.62207,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
12.54167,-10.62708,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
12.64200,-10.63210,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
12.74233,-10.63712,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
12.84267,-10.64213,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
12.94300,-10.64715,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
13.04333,-10.65217,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
13.14367,-10.65718,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
13.24400,-10.66220,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
13.34433,-10.66722,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
13.44467,-10.67223,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
13.54500,-10.67725,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
13.64533,-10.68227,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
13.74567,-10.68728,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
13.84600,-10.69230,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
13.94633,-10.69732,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
14.04667,-10.70233,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
14.14700,-10.70735,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
14.24733,-10.71237,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
14.34767,-10.71738,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
14.44800,-10.72240,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
14.54833,-10.72742,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
14.64867,-10.73243,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
14.74900,-10.73745,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
14.84933,-10.74247,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
14.94967,-10.74748,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
15.05000,-10.75250,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
15.15033,-10.75752,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
15.25067,-10.76253,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
15.35100,-10.76755,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
15.45133,-10.77257,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
15.55167,-10.77758,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
15.65200,-10.78260,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
15.75233,-10.78762,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
15.85267,-10.79263,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
15.95300,-10.79765,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
16.05333,-10.80267,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
16.15367,-10.80768,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
16.25400,-10.81270,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
16.35433,-10.81772,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
16.45467,-10.82273,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
16.55500,-10.82775,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
16.65533,-10.83277,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
16.75567,-10.83778,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
16.85600,-10.84280,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
16.95633,-10.84782,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
17.05667,-10.85283,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
17.15700,-10.85785,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
17.25733,-10.86287,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
17.35767,-10.86788,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
17.45800,-10.87290,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
17.55833,-10.87792,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
17.65867,-10.88293,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
17.75900,-10.88795,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
17.85933,-10.89297,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
17.95967,-10.89798,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
18.06000,-10.90300,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
18.16033,-10.90802,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
18.26067,-10.91303,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
18.36100,-10.91805,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
18.46133,-10.92307,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
18.56167,-10.92808,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
18.66200,-10.93310,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
18.76233,-10.93812,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
18.86267,-10.94313,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
18.96300,-10.94815,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
19.06333,-10.95317,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
19.16367,-10.95818,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
19.26400,-10.96320,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
19.36433,-10.96822,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
19.46467,-10.97323,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
19.56500,-10.97825,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
19.66533,-10.98327,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
19.76567,-10.98828,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
19.86600,-10.99330,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
19.96633,-10.99832,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
20.06667,-11.00333,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
20.16700,-11.00835,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
20.26733,-11.01337,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
20.36767,-11.01838,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
20.46800,-11.02340,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
20.56833,-11.02842,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
20.66867,-11.03343,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
20.76900,-11.03845,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
20.86933,-11.04347,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
20.96967,-11.04848,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
21.07000,-11.05350,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
21.17033,-11.05852,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
21.27067,-11.06353,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
21.37100,-11.06855,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
21.47133,-11.07357,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
21.57167,-11.07858,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
21.67200,-11.08360,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
21.77233,-11.08862,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
21.87267,-11.09363,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
21.97300,-11.09865,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
22.07333,-11.10367,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
22.17367,-11.10868,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
22.27400,-11.11370,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
22.37433,-11.11872,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
22.47467,-11.12373,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
22.57500,-11.12875,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
22.67533,-11.13377,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
22.77567,-11.13878,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
22.87600,-11.14380,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
22.97633,-11.14882,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
23.07667,-11.15383,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
23.17700,-11.15885,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
23.27733,-11.16387,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
23.37767,-11.16888,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
23.47800,-11.17390,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
23.57833,-11.17892,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
23.67867,-11.18393,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
23.77900,-11.18895,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
23.87933,-11.19397,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
23.97967,-11.19898,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
24.08000,-11.20400,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
24.18033,-11.20902,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
24.28067,-11.21403,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
24.38100,-11.21905,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
24.48133,-11.22407,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
24.58167,-11.22908,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
24.68200,-11.23410,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
24.78233,-11.23912,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
24.88267,-11.24413,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
24.98300,-11.24915,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
25.08333,-11.25417,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
25.18367,-11.25918,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
25.28400,-11.26420,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
25.38433,-11.26922,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
25.48467,-11.27423,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
25.58500,-11.27925,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
25.68533,-11.28427,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
25.78567,-11.28928,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
25.88600,-11.29430,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
25.98633,-11.29932,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
26.08667,-11.30433,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
26.18700,-11.30935,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
