t, thetaX, thetaY, thetaZ, omegaX, omegaY, omegaZ, alphaX, alphaY, alphaZ
6.66346,-10.33317,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
6.76442,-10.33822,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
6.86538,-10.34327,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
6.96635,-10.34832,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
7.06731,-10.35337,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
7.16827,-10.35841,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
7.26923,-10.36346,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
7.37019,-10.36851,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
7.47115,-10.37356,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
7.57212,-10.37861,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
7.67308,-10.38365,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
7.77404,-10.38870,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
7.87500,-10.39375,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
7.97596,-10.39880,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
8.07692,-10.40385,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
8.17788,-10.40889,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
8.27885,-10.41394,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
8.37981,-10.41899,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
8.48077,-10.42404,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
8.58173,-10.42909,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
8.68269,-10.43413,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
8.78365,-10.43918,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
8.88462,-10.44423,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
8.98558,-10.44928,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
9.08654,-10.45433,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
9.18750,-10.45937,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
9.28846,-10.46442,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
9.38942,-10.46947,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
9.49038,-10.47452,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
9.59135,-10.47957,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
9.69231,-10.48462,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
9.79327,-10.48966,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
9.89423,-10.49471,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
9.99519,-10.49976,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
10.09615,-10.50481,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
10.19712,-10.50986,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
10.29808,-10.51490,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
10.39904,-10.51995,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
10.50000,-10.52500,-10.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000
